,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
197," (C, C++, Java 등)",등,0.00968802,0.0075349035,0.0011095274,-0.003208171,-0.00046679456,-0.00023008291,-0.006307769,0.006632902,0.0017025335,0.003575951,-0.0073348987,0.008016181,0.0005866214,0.00041454742,-0.00894542,0.0038315984,0.006940596,0.006671888,-0.006419946,-0.009035475,-0.0052617346,-0.0005232739,-0.008224684,-0.008578332,-0.0020371443,0.0009878103,-0.009827845,-0.00384884,0.00012289126,0.0069632116,0.0022641309,-0.00051070086,-0.0073987814,-0.007285646,-0.0008128324,0.008046792,0.0055962172,-0.0019340246,0.0011309667,-0.010461277,-0.0015922295,-0.0051652514,0.005903446,-0.0022546642,-0.004421483,-0.009658457,-0.0015158235,-0.007146306,-0.001333299,-0.0038138141,-0.001975389,-0.0036116724,-0.00834158,-0.0012262487,0.0011942236,-0.0037366007,-0.0074767526,-0.0034093931,-0.009836243,-0.0005236732,0.006089496,-0.0029165018,0.003108317,0.0048037004,0.007595912,0.005896909,0.009923776,-0.009387126,-0.008546031,-0.0061252313,-0.00777636,-0.007955538,-0.0072943764,-0.0029189535,0.0020501502,-0.002670593,-0.008687807,0.0048977374,0.00039486503,0.004793227,0.007029769,0.0077205366,-0.0011901046,0.0041704564,-0.0053300187,0.0020850631,0.004491291,0.010632698,-0.0025928388,0.0028884723,-0.005028161,-0.0019895271,0.008006675,-0.003670143,-0.0008180112,-0.009005283,-0.009171655,0.008390409,-0.005571615,0.004895557
198,프로그램 적재와 실행,프로그램 적재 실행,-0.0076759765,0.005880699,0.0022357516,0.00043141074,0.00060977146,-0.0040167808,0.007341318,0.0033685316,-0.0023703221,-0.0040103775,0.004676833,0.0002887866,0.004132124,-0.002399621,0.004687713,0.00088150223,0.0013970772,3.756641e-05,-0.008613659,-0.0013744779,-0.0018893441,0.002300329,0.003869512,0.002364766,-0.004253058,-0.0005540077,0.0026991528,-0.0046571125,0.0010324761,-0.0049093952,0.006030726,-0.00019053312,0.00015771517,0.00407319,0.0026247522,0.002912408,0.005770148,-0.003059615,0.0009168901,0.00050096354,-0.0007813719,0.0011903121,0.005174051,-0.0031266212,0.00509541,-0.001791673,0.0037734492,0.000339497,0.0005276805,-0.002885974,0.0036897506,0.0027206545,-0.0025212448,-0.0043908046,0.0007698741,0.0021125365,0.0044379192,0.006425498,0.0054748426,-0.0008035515,0.00085029076,0.00012856908,0.0053548506,-0.0005630689,-0.0024114442,-0.0015649113,-0.0042709536,0.0017989576,-0.0052687596,0.0012907122,-0.0025817612,-0.003183758,0.0036385483,0.006152335,-0.002192086,-0.0023071626,-0.0027142281,0.0015852507,-0.005055433,0.00041151204,0.00082994055,0.0005008436,0.0017254429,0.0039314944,0.0029909457,0.0006463651,0.0022430774,0.0009252103,0.0012459257,0.0006303267,-0.0032850744,-0.0026033407,0.0006775294,-0.0011124789,0.008264422,-0.00017355988,0.0062145544,-0.0028862685,0.0031622916,-0.0070408825
199,통신,통신,-0.008340247,0.00031894678,0.005942164,0.009695911,-0.0027752307,0.0015666257,0.006382613,-0.0015387029,0.0017780638,-0.009462518,0.00071138516,0.004325486,0.0045397286,-0.009559588,-0.0051613697,0.00279508,0.0016979672,-0.0049898266,0.005791018,0.003048062,-0.007728251,0.009897547,-0.007680552,-0.003133,0.009759121,0.001109562,-0.005689937,0.0010654792,-0.0042965147,-0.00665987,-0.0075567407,0.004805376,-0.008919793,0.0037555085,-0.0056198062,0.0057053445,-0.004325273,-0.005791697,0.006370249,-0.009077237,0.001196506,-0.0024639843,-0.0067476453,-0.0075830487,0.0068278275,-0.004572934,0.0044898833,-0.009626026,0.0020232426,-0.0018473921,-0.0056939614,-0.0030741547,-0.008719757,-0.00349726,-0.0028230064,-0.0021512152,-0.0049988236,-0.009152131,0.004938074,-0.0011605123,0.0062944326,0.0030322028,0.008509749,-0.0036021548,-0.009296705,0.0015226742,-0.008789096,0.0062414277,0.008175197,0.0008237409,0.0075983116,0.008646415,0.0044627716,0.0053447345,0.009376525,0.0012952379,-0.008190976,-0.008372042,-0.0020391548,-0.0005414484,0.008724297,-0.009311207,-0.0028002553,0.009375722,-0.0015949145,-0.009050134,0.001970743,-0.0055328854,-0.0052232593,-0.0062968703,0.0004797004,0.0073635983,0.0040802145,0.008252626,0.0091790045,0.0046357564,-0.005909412,0.0068900227,-0.00944907,-0.0048831464
200,백그라운드 서비스 (Background services) ,라운드 서비스,5.6765275e-06,-0.003562124,0.0011755186,-0.0010792436,-0.0019345495,0.0034753785,-0.005627418,0.0057428614,0.0019355705,-0.0063369465,-0.0065791663,-0.0022844197,-0.007961109,0.003241697,-0.0042197173,-0.008719105,0.0029660906,0.0015459413,0.0040952154,-0.0040148143,-0.00513768,0.0028798345,0.00030393145,0.004028099,0.0026095826,0.0017699178,-0.008596696,0.006160207,0.00046815362,0.005583752,-0.0059295977,-0.0015725222,0.0016551043,0.0029633641,-0.006029479,-0.0034013684,-0.0066974256,-0.0055147354,0.0034584352,0.0010961909,-0.00028643187,0.0046178075,0.0017711851,-0.0027327093,0.00036130473,-0.0033436152,0.000990595,-0.006115672,-0.0021884625,-0.0014844334,0.0014873825,-0.0016010588,-0.0023957863,-0.002777797,-0.0039299354,0.0011753498,0.0008388135,-0.0012072901,0.0017387767,0.004422148,-0.005972351,-0.0004442674,0.0013644611,0.0002605967,-2.110796e-05,0.004643518,1.27526e-05,-0.0018278842,-0.0074701933,0.0042841258,0.0019033133,0.0079837395,-0.0016137618,-0.0018468306,0.0007160389,-0.00044718068,-0.0011911304,-0.0065424424,-0.0012838794,-1.5400437e-05,-0.00044566812,0.00331218,-0.003967762,0.0050373264,0.0019646194,0.004275485,0.0043764366,-0.005877871,-0.0055055926,0.0009835531,8.0091995e-05,-0.0020892601,0.003354071,-0.007168272,-0.002590044,0.002887176,0.0077738813,-0.00042804703,0.0067512663,-0.0010907706
201,시스템 프로그램 (System Programs)  ,시스템 프로그램,-0.004433802,0.0050968104,0.00225774,0.003769351,-0.0021786157,-0.0066122147,0.0048541995,0.0092207985,-0.00033061323,-0.005904941,0.008241163,0.0008183158,-0.0003010356,0.000840819,0.0019396585,-0.0023960508,0.006071055,-0.003065531,-0.008313349,-0.0027487238,0.004958934,0.0015163152,0.008452597,0.0046673976,-0.0017260297,-0.000627737,0.0022518646,0.004649436,-0.0034815038,-0.0015660529,-0.0028339466,-0.0021667436,0.0013315857,-0.005496813,0.0005721655,0.0042259293,0.008797007,-0.0065320255,-0.004590721,0.0015002952,-0.003365572,0.004279861,-0.001144401,-0.003528752,0.004150055,0.0011105527,-0.0027701654,0.0036215056,0.0014285364,0.0037722988,-0.0014847817,0.0017162213,-0.0070876274,-0.0043855375,0.00059492793,-0.0019303075,0.0035447525,0.0016774663,-0.00015290827,0.002898785,-0.00028744806,0.0026184563,0.0016649116,-0.0046627587,0.00030649744,-0.0011652983,-0.0002863601,0.007360353,-0.0033962717,-0.0027658283,0.005253751,0.0022259543,-0.00057569216,0.00032745628,0.0018487994,-0.0019559246,0.0012770311,0.0029421626,-0.0048186104,-0.003132002,-0.0033857462,0.004530768,0.004123085,0.0055412236,-0.0038547874,-0.00035250594,0.007549341,0.0011074996,-0.0016845807,-0.0013476859,-0.0018592295,-6.170067e-05,0.0012339816,-0.0009211882,0.010356446,0.0027860617,-0.0012003309,-0.00788745,-0.0006421618,0.00013866927
202, 파일 관리 (File Management) ,파일 관리,0.003942524,2.7489848e-05,0.00044781598,0.0055853236,0.00016066965,-0.0026556596,0.002645776,0.0017388983,-0.003756626,-0.004819279,0.00015111873,-0.002999349,0.002845812,0.0070058415,0.0016824363,0.0027127694,0.0016274466,0.00425191,0.0049805758,-0.0044248435,0.0023167154,0.0017690227,0.0004328182,0.004831439,0.004089732,0.005343111,-0.005183912,0.00042288122,0.0030162865,-0.0016350483,0.0005060255,0.0072867945,-0.0035970088,-0.0015409741,-0.0014330182,0.0052976483,0.0010558402,-0.0068576243,-0.0075236326,-0.0002939161,0.0066786376,-0.0053347615,-4.3019187e-05,-0.005941825,-3.445719e-05,0.0030683363,-0.0037064357,-0.0051371944,-0.0034314655,-0.004186204,0.004817968,-0.0069769905,-0.0080742035,0.005232485,-0.0030836575,3.558304e-05,-0.0032415881,-0.0076102875,-0.003644823,-0.004612167,-0.004667784,-0.0030659572,0.0047473805,0.0038010604,0.0011425619,0.0049367063,-0.0049429247,-0.0030135447,-0.00600792,0.0011674792,-0.0044101705,0.0042832987,-0.0016948848,-0.00040980498,0.00028607366,-0.0006168806,-0.0017915491,0.0026349893,-0.00050864054,0.0073878523,-0.0007264118,-0.0015242968,0.0012540759,-0.0016952752,-0.0027156104,-0.00035479595,0.0073199673,-0.0011955588,0.001223434,0.00030770976,0.00015137496,-0.00035513434,-0.0059512043,0.0015581026,0.0009854765,-0.0037657819,0.0039457167,-0.0031707445,-0.00073713,0.00703416
203,"일반적으로 파일과 디렉토리에 대하여 생성, 삭제, 복사, 개명 (rename), 프린트, 덤프, 리스트 등의 작업을 한다 ",일반 파일 디렉토리 대하 생 삭제 복사 개명 프린트 덤프 리스트 등 작업,0.0014980864,0.00056148134,0.00011329175,-0.002751826,-0.0009153386,-0.00040839292,0.0015374895,0.0015991583,-0.0016396256,-0.0005888155,-0.0021636025,-0.0005601808,0.0007318615,0.0037982466,-0.000793658,-0.0005755707,0.001485425,0.002235061,0.0010062333,-0.0019811674,-0.00014020634,-0.0022579024,-5.011435e-05,-0.0023898352,8.168552e-05,-0.002300768,-0.0013199188,-0.0016628146,-0.002465173,-0.00068210333,0.0018420711,0.001732484,-0.001512748,0.0017568052,-0.0011922074,0.002444108,-0.001260035,0.0016792822,-0.0012467031,-0.000774592,0.0014554396,-0.0004952051,-0.0018818974,0.0010979595,0.0008781185,0.0023304578,-0.0009661925,0.0014256146,-0.00069478503,0.0003182469,0.00038594336,-0.0016561615,-0.000624056,-1.1466385e-05,-0.0023586077,-0.00046187878,-0.0012110418,-0.0014404391,-0.003761768,-0.0010018111,0.0018141372,0.00035214913,0.0008531286,-3.865268e-05,-0.00051871926,-0.00016731303,0.0011025645,-0.0011079106,-0.0004996924,-0.001144956,-0.0015507465,0.0010024282,0.003138111,0.0010603741,0.0025888903,0.0027865644,-0.00046514068,7.344852e-05,2.4890585e-05,0.0020236287,3.8771308e-05,-0.0004971488,0.0020750875,0.0021501645,-0.00017914292,0.00049890653,0.0033312025,0.002379385,0.001853072,-0.002279319,0.0033200006,0.0034828605,0.0017030408,0.0006855817,-0.001449473,-3.7357386e-05,-0.00024097084,0.00038182214,-0.0016462998,0.0003347955
204, 상태 정보 (Status Information),상태 정보,0.0016433895,-0.0006451765,-0.0019316517,-0.0044768774,0.002948954,-0.00056389597,-0.0026223063,0.004268626,-0.0023213325,-0.0041308273,0.0017390295,-0.0063350475,-0.00531203,0.0039552194,-0.005049457,-0.00030191196,-0.0054112813,-0.0012745815,0.0033648226,-0.009255208,0.0022149314,0.002483353,0.003080804,-0.0008357698,-0.0027421599,0.0006471984,0.0061391043,-0.009378115,-0.0042437315,-0.00035940838,0.002587393,-0.0069715516,0.005186542,-0.0053737443,0.0014182702,-0.0015971705,-0.0015183992,-5.3539407e-07,-0.0021677015,-0.003689934,0.0024273403,-0.0076073003,-0.003918879,0.0017798004,0.0031618788,0.0032064083,-0.0034990525,-0.0065809507,0.005946331,0.005235214,-0.0054341136,-0.0023691722,-0.001950695,0.006138161,0.0028242609,0.00275504,-0.0031872396,-0.009378616,0.00020906702,-0.0006055578,0.006194514,0.004139511,-0.0032364833,0.0021066624,0.00073368626,0.001041557,0.0006603617,0.0016738325,-0.0009336441,0.0050139874,0.0015740586,0.00081470166,0.0017521679,0.0017501217,-0.0020285547,-0.0067384657,0.0008014252,-0.0024703967,0.001490812,0.0022205466,0.0005254225,-0.003648856,-0.006852203,0.00019108644,-0.0043586316,-0.0038679107,-0.0073079886,-0.0018519982,0.0018199587,-0.0006311566,0.0013909559,-0.00073448964,-0.00061075157,0.0056504738,-0.0072216317,0.0054202764,-0.0036346926,-0.0020136887,-0.008734067,0.004897983
205,"어떤 프로그램들은 시스템에 날짜, 시간, 가용한 메모리 용량, 디스크용량, 사용자의 수 등을 요청한다  ",프로그램 시스템 날짜 시간 가용 메모리 용량 디스크 용량 사용자 수 등 요청,0.0035801623,0.004266512,-0.00051446137,0.0001728213,0.0010739584,1.8171791e-05,-0.0008020716,0.004485569,0.00091562513,-0.0005916209,-0.0002702864,-0.0009134869,0.001080981,0.0010538949,0.0016504198,-0.0011248877,0.0014608863,-0.00059415,-0.0030423524,-0.004352769,-0.0010586232,-8.43696e-05,-4.0551196e-05,-0.00034480938,-0.0024030306,-0.0010043897,0.0005575995,0.00026931067,-1.4074612e-06,-0.0004189475,0.0026292624,-0.0006671061,-0.003404716,-0.002023645,-0.0021215968,0.0020822252,0.0024496987,0.00055008614,-0.0014520257,-0.004751095,-0.0015226301,0.0014126238,0.0011845697,1.8420978e-06,0.0012420033,-6.5268774e-05,-0.00010495653,0.0021957671,0.00093632424,-0.00031046593,0.0010828997,0.0027067005,-0.0010239144,-0.0006675158,7.356901e-05,-0.0023185073,-0.00033398214,0.0012439521,-0.0034416642,0.00055566034,0.0008700336,0.0016966466,0.0007635271,-0.0030195324,0.00031321272,0.00030081536,0.003646001,0.00058590225,-0.0044066086,-0.0010836949,0.002364524,-0.00026385905,-0.0029993586,-0.000245187,0.00082970795,0.0017309246,0.0014759608,0.0036240043,-0.0033981644,-0.0018091358,-0.0007771329,0.0011716651,0.0014636565,-8.725235e-05,-0.0015615767,0.0013123923,-0.0017668835,0.00016069459,0.0026500586,0.0007297974,0.0015935567,0.0018191223,-0.0001152332,-0.0022617346,0.0010688094,0.0001460805,-0.002158324,5.730684e-05,-0.0020433925,-0.00034425204
206,"다른 프로그램들은 자세한 성능, 로깅과 디버깅 정보를 제공한다  ",다른 프로그램 성능 로깅 디버깅 정보 제공,-0.0034028934,0.00013942597,0.004631103,0.000902958,-0.0021467044,-0.0012730246,-0.0016567952,0.0035620858,-0.00025909988,-0.002175056,0.0013541772,-0.0028835442,-0.00041606638,0.0008435169,-0.001638027,0.00085997465,-0.0023144837,-0.004312732,-0.00039023548,-0.002701112,0.0002862236,-0.00047538432,0.0012076371,0.006153233,-0.003332273,0.0043343217,0.0008199909,-0.00012878492,-0.00040466912,0.0026284407,0.0033814996,-0.0016412174,0.0004468767,-0.0019731843,0.0006477854,0.004031573,0.0036045103,-0.002883064,-0.0010865184,-0.0025545077,0.0007253012,-0.0012543058,0.0010878595,0.0012551802,0.00086813467,-0.0008866993,-0.001240438,0.00035200588,0.0011101625,0.001568188,0.0032557277,0.00047519733,-0.0035041124,6.976386e-05,-0.003396506,-0.00045539933,0.0039360896,-0.0044179,-0.0043529063,-0.0030584526,0.0029113782,0.0020452456,8.028757e-05,0.0011219099,-0.00202896,0.0007244722,0.0027796435,0.0047129104,-0.0008228069,0.0015554396,0.0020786845,0.00017222279,0.0019951859,0.0012201823,0.0035224804,-0.00050185784,-0.0039272383,0.0025484983,0.0011274811,-8.351536e-05,0.0012564544,-0.0019878633,0.0014088154,-0.0005628455,-0.0013014752,-0.00015458197,0.00047165045,0.0024442943,6.8660695e-05,-0.00016748099,0.005536776,0.0025968393,-0.0009096667,0.00046704098,0.00044675777,0.0035381182,-0.0027347603,0.0005979375,-0.0025644728,-0.0003216347
207, 통상 이 프로그램들은 정보를 단말기나 다른 출력 장치 등에 서식을갖추어 인쇄하거나 또는 GUI 윈도우에 표시한다  ,통상 이 프로그램 정보 단말기 다른 출력 장치 등 서식 인쇄 거나 윈도우 표시,-0.0010609797,-0.0008325903,2.942115e-05,0.000111085756,-0.0019521962,-0.00082876347,-0.0016429431,0.0020582012,0.0024889554,0.0007496563,-0.002679448,-0.0017575512,-0.0008759771,-0.00013645185,-0.00255235,-0.00027781737,0.0024579857,-0.003269379,0.00028597875,-0.0006745515,0.001033914,6.393733e-05,0.0016692897,0.0003837496,-0.0019647395,0.0009003326,0.0004456666,-0.0015178568,0.0021920085,0.00016441393,0.0034482726,0.00036306112,0.00046598713,-0.0016115804,0.00047207667,0.0017243249,0.0022231091,-0.002622058,-0.0029604118,0.00025545794,0.0012624288,-0.0025313962,0.002364544,-0.0012508315,-0.0017803353,-0.0023229271,-0.003372649,-0.001218908,-0.0005794433,-0.002331704,0.0031136961,-0.0017736597,0.0016540424,-0.0023918217,-0.0016679781,-0.0010143879,0.0002717049,-0.001707497,-0.00096429576,-0.00034449535,0.0020906124,0.0007156822,-0.0010068674,0.0013032437,0.0010345599,0.0010626842,0.0016775465,-0.00031080376,-0.00023362649,-0.0016914529,0.0008141373,-0.0012117506,0.00013221533,-0.00031755024,0.0006645478,-0.00078914495,-0.00038547476,0.0005629598,-0.00045163144,0.002595479,0.0008646049,0.00046488852,-0.0018857437,0.0007199208,-0.0012874131,0.00075267657,-0.0001883329,0.00033482074,-0.0018749799,-0.00016365759,0.0017461806,-0.0014913362,0.0022355851,-0.0015941842,-0.00059249444,0.000173056,-0.0014230718,0.0008313334,-0.00018312508,0.00072619884
208,어떤 시스템은 레지스트리(registry)를 만들어 환경 설정 정보를 저장하고검색한다   ,시스템 레지스트리 를 환경 설정 정보 저장 검색,0.0009710898,-0.00011532672,0.0022907106,0.0010991682,0.00013501273,-0.0008537379,-3.695005e-05,0.005291961,-1.6560894e-05,0.0025563934,-0.0011711898,-0.00436432,-0.0026702655,0.003913693,-0.00039380934,0.0031202869,0.0012125518,0.0023635614,0.0009187719,-0.0030281548,-0.0011256334,0.0017096256,0.00044412207,0.0011768682,-0.001481599,-0.0017381879,0.0014689618,-0.0032308383,-0.0014987426,-0.0037298282,-0.002218178,-0.00029353876,0.0034469366,-0.0018210576,-0.0014644982,0.001049909,0.0031256697,-0.0023815252,-0.0040255683,-2.3477245e-05,-0.0015004342,0.0010712409,-0.002021065,0.0010398029,-0.00047674004,0.0008299672,-0.003060644,-0.00013220606,0.00066984573,0.004833201,0.00032907003,0.002124104,0.00024521642,-0.0007726101,0.0024833996,0.0013725257,0.0037759785,-0.004947314,0.0003179612,0.0031085284,-0.0015032934,0.00051678705,0.0005201688,-0.00083234964,-0.0024337135,0.0006387941,-0.0017000297,0.0010551043,0.00027303488,0.0007082628,0.0014751286,-0.001167172,-0.00011488203,0.0017777837,-0.00038981947,-0.0007717291,0.0059537073,5.9863203e-05,-0.0008014925,-0.0002916414,-0.0014801397,-0.0037713076,0.00054710347,-0.0014041789,-0.0021008851,0.0028904516,0.00078324083,3.1522068e-05,0.0019424414,9.199564e-05,0.003265901,0.0039861705,0.002428516,0.003425274,0.005031165,0.0049872245,-0.002472898,0.0016147238,-0.0031854738,0.0011863543
209,시스템 프로그램 (System Programs)  ,시스템 프로그램,-0.004433802,0.0050968104,0.00225774,0.003769351,-0.0021786157,-0.0066122147,0.0048541995,0.0092207985,-0.00033061323,-0.005904941,0.008241163,0.0008183158,-0.0003010356,0.000840819,0.0019396585,-0.0023960508,0.006071055,-0.003065531,-0.008313349,-0.0027487238,0.004958934,0.0015163152,0.008452597,0.0046673976,-0.0017260297,-0.000627737,0.0022518646,0.004649436,-0.0034815038,-0.0015660529,-0.0028339466,-0.0021667436,0.0013315857,-0.005496813,0.0005721655,0.0042259293,0.008797007,-0.0065320255,-0.004590721,0.0015002952,-0.003365572,0.004279861,-0.001144401,-0.003528752,0.004150055,0.0011105527,-0.0027701654,0.0036215056,0.0014285364,0.0037722988,-0.0014847817,0.0017162213,-0.0070876274,-0.0043855375,0.00059492793,-0.0019303075,0.0035447525,0.0016774663,-0.00015290827,0.002898785,-0.00028744806,0.0026184563,0.0016649116,-0.0046627587,0.00030649744,-0.0011652983,-0.0002863601,0.007360353,-0.0033962717,-0.0027658283,0.005253751,0.0022259543,-0.00057569216,0.00032745628,0.0018487994,-0.0019559246,0.0012770311,0.0029421626,-0.0048186104,-0.003132002,-0.0033857462,0.004530768,0.004123085,0.0055412236,-0.0038547874,-0.00035250594,0.007549341,0.0011074996,-0.0016845807,-0.0013476859,-0.0018592295,-6.170067e-05,0.0012339816,-0.0009211882,0.010356446,0.0027860617,-0.0012003309,-0.00788745,-0.0006421618,0.00013866927
210, 파일 변경,파일 변경,0.0023966827,-0.0055155037,0.002578774,0.0053205634,0.0040318556,-0.0043350225,0.0057632485,0.003359725,0.0006489713,-0.0051246188,0.002905545,-0.0030898333,-0.0048151454,0.0063773133,0.0025415567,0.0026839713,0.0011750611,0.003987163,-0.001205039,-0.00035031931,-0.0035424423,0.0037770467,0.0016212617,-0.003252017,0.0014734115,0.0007682391,-0.0053575654,-0.0030225613,-0.0005101741,-0.004037875,0.006621046,0.0061943424,0.0039941245,0.0047093895,-0.006493613,0.0037458967,-0.0005237588,-0.0018018433,-0.00029110163,-0.0076723443,0.0056344094,-0.002749655,0.0042337794,-0.006799478,0.0027830107,0.0073410496,-0.008816416,-0.0006758091,-0.0003405083,-0.0011877824,-0.0015576903,-0.0045308736,-0.0013917107,0.0038152335,-0.0073420573,-0.00033080764,-0.001368111,-0.008228545,0.00018715626,-0.001484717,0.00189843,0.0016801488,-0.00053937896,-0.0023544845,-0.0033367148,0.001308517,-0.0034369738,-0.002351178,-0.008278394,-0.00069669797,0.00010816532,0.0028332593,0.0014853497,0.0032305215,0.0069629755,-0.0046617887,0.006672669,0.0022047504,-0.00040670938,0.0015548111,0.0059940903,-0.0015758261,-0.0034325146,0.0061815227,-0.004914106,0.0019038292,0.0051421514,-0.0031255123,-0.004747782,-0.00467448,-0.0018170532,0.0018489371,0.001424277,0.004528975,-0.0042992136,0.0052270317,-0.0001611188,-0.0014037401,0.0033087062,0.0013637814
211,파일을 생성하고 수정하는 텍스트 에디터 제공,파일 생 수정 텍스트 에디터 제공,-0.0010146257,0.0010668896,-0.00014393829,-0.0028852955,-0.0011353095,-0.0023124712,0.0041415626,0.0017483365,-0.0034156158,-0.004883837,-0.0021036305,-0.0014540153,-0.00096135587,-0.00061857153,0.0036968978,-0.0055098906,-0.0019323842,0.00296647,0.0012672361,-0.0045919186,0.0015728566,-0.0024103455,0.0014515447,0.00016624632,0.0003237254,0.00028740527,-0.0017933978,-0.0031973594,-0.0019965302,-0.001606002,0.002272088,0.0011442836,0.0010787917,-0.0020843884,-0.0012431177,0.0036631376,-0.0026667225,0.00339861,0.00037612804,-0.005500449,0.0053481595,-0.0018014301,-0.002198854,-0.0021905508,0.0047276644,0.0002788364,-0.0042160833,-0.0013151773,0.0012396788,-0.0011741931,0.0031326846,-0.0030007884,-0.00022277667,-0.00077880605,-0.0012497362,-0.0012181104,0.0011436658,-0.003140647,-0.003236818,-0.0032184608,0.002425267,-0.002820586,-0.00062956195,0.00047440093,-0.0014893325,0.004620896,-0.00049115747,-0.00010093706,-0.0019873497,-0.0036902954,0.0012358219,0.0005412147,0.0033650524,0.0010252879,0.0019511548,0.0034191287,0.00076351943,-0.00055100094,-0.0002166945,0.0039944705,0.0029424578,-0.0024173916,0.0016447899,-0.00012721156,-0.00043406448,-0.0035306416,-0.00051234843,0.0009355757,-0.0023350501,0.00030893137,0.002997468,0.0023037004,-0.002485218,-0.004270432,0.0055473465,0.0025533244,-6.0337145e-05,-0.0030119692,-0.0015967302,0.001423959
